"date","region","travel_rate","total_flights"
2020-09-09,"South Carolina",0.039842984697691,15
2020-09-09,"Tennessee",0.0314170136927325,103
2020-09-09,"Texas",0.0314857246710364,417
2020-09-09,"Utah",0.034883647520802,129
2020-09-09,"Washington",0.0302429845768744,95
2020-09-09,"Washington D. C.",0.0456536882908205,95
2020-09-09,"Wisconsin",0.0271542266216794,24
2020-09-10,"Alabama",0.0304588469998465,11
2020-09-10,"Alaska",0.0349378769479569,33
2020-09-10,"Arizona",0.0322371621146086,209
2020-09-10,"Arkansas",0.0334149454421255,7
2020-09-10,"California",0.0220255339494584,338
2020-09-10,"Colorado",0.034556800700206,305
2020-09-10,"Connecticut",0.0212050444348573,12
2020-09-10,"Florida",0.0356855535401082,323
2020-09-10,"Georgia",0.0409347329254019,513
2020-09-10,"Hawaii",0.0324920265561327,21
2020-09-10,"Idaho",0.0424637675274205,14
2020-09-10,"Illinois",0.0233843087499069,294
2020-09-10,"Indiana",0.0265205179827505,31
2020-09-10,"Iowa",0.030708432262774,3
2020-09-10,"Kansas",0.0329407973862576,6
2020-09-10,"Kentucky",0.0264014869441698,20
2020-09-10,"Louisiana",0.0311648769475263,41
2020-09-10,"Maine",0.0328867372758878,6
2020-09-10,"Maryland",0.0336547878951923,154
2020-09-10,"Massachusetts",0.0221622857711341,74
2020-09-10,"Michigan",0.0263521383508913,93
2020-09-10,"Minnesota",0.0291339874805492,118
2020-09-10,"Mississippi",0.0336596662025542,1
2020-09-10,"Missouri",0.031401999484332,64
2020-09-10,"Montana",0.0469089927429216,8
2020-09-10,"Nebraska",0.0319266115738929,21
2020-09-10,"Nevada",0.0494768065253188,171
2020-09-10,"New Hampshire",0.0331867758073995,5
2020-09-10,"New Jersey",0.0240523019225182,73
2020-09-10,"New Mexico",0.0447048533955281,17
2020-09-10,"New York",0.0185695599532568,124
2020-09-10,"North Carolina",0.0346109281672362,186
2020-09-10,"North Dakota",0.0495035152569399,1
2020-09-10,"Ohio",0.0227961092095988,22
2020-09-10,"Oklahoma",0.029608869607663,17
2020-09-10,"Oregon",0.030366509189706,46
2020-09-10,"Pennsylvania",0.0235380679969085,75
2020-09-10,"Rhode Island",0.0264729606991707,9
2020-09-10,"South Carolina",0.0404612500479587,17
2020-09-10,"Tennessee",0.0328672927072927,107
2020-09-10,"Texas",0.0314357768641719,431
2020-09-10,"Utah",0.034679016712,140
2020-09-10,"Washington",0.0297148439363016,101
2020-09-10,"Washington D. C.",0.0468031617055315,99
2020-09-10,"Wisconsin",0.0271268425137287,25
2020-09-11,"Alabama",0.0293458860772538,11
2020-09-11,"Alaska",0.0357090868039773,34
2020-09-11,"Arizona",0.0332932201734771,210
2020-09-11,"Arkansas",0.0325326530955918,7
2020-09-11,"California",0.0217931337353138,342
2020-09-11,"Colorado",0.0336469718570146,307
2020-09-11,"Connecticut",0.0220228922348013,12
2020-09-11,"Florida",0.0356548013721508,329
2020-09-11,"Georgia",0.0413822647046566,514
2020-09-11,"Hawaii",0.0325514059300221,21
2020-09-11,"Idaho",0.0410649077898818,14
2020-09-11,"Illinois",0.0229986202121929,307
2020-09-11,"Indiana",0.0267858818168416,30
2020-09-11,"Iowa",0.0308589096885671,3
2020-09-11,"Kansas",0.0338635053548133,6
2020-09-11,"Kentucky",0.0265355233770223,20
2020-09-11,"Louisiana",0.0310064314911467,42
2020-09-11,"Maine",0.0333850344875178,6
2020-09-11,"Maryland",0.0343720017788975,153
2020-09-11,"Massachusetts",0.021985042391339,76
2020-09-11,"Michigan",0.0264995133317534,94
2020-09-11,"Minnesota",0.0289909079857982,120
2020-09-11,"Mississippi",0.0341527719600431,1
2020-09-11,"Missouri",0.0311832173243953,64
2020-09-11,"Montana",0.0495840892355651,8
2020-09-11,"Nebraska",0.0323998237289343,21
