"sex","region","daily","monthly","date","time_of_day","time_info"
"F","Iowa",815128,1e+06,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Kansas",761169,960000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Kentucky",1290003,1600000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Louisiana",1179517,1500000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Maine",366383,460000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Maryland",1283515,1700000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Massachusetts",1685535,2200000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Michigan",2514722,3200000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Minnesota",1320317,1800000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Mississippi",794278,990000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Missouri",1584929,2e+06,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Montana",250130,330000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Nebraska",507191,630000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Nevada",704883,950000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","New Hampshire",346609,440000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","New Jersey",1990586,2600000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","New Mexico",469198,620000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","New York",4802069,6500000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","North Carolina",2704549,3500000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","North Dakota",205221,250000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Ohio",2932359,3700000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Oklahoma",1025931,1300000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Oregon",962624,1300000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Pennsylvania",3154436,4e+06,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Rhode Island",266331,350000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","South Carolina",1339463,1700000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","South Dakota",225990,280000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Tennessee",1823000,2300000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Texas",7300791,9300000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Utah",694676,960000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Vermont",157908,2e+05,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Virginia",2076316,2700000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","West Virginia",494214,610000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Washington",1709745,2300000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Washington D. C.",223629,320000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Wisconsin",1501325,1900000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Wyoming",136440,180000,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","Canada",8377159,1.1e+07,2020-07-03,"14:10:14",2020-07-03 14:10:14
"F","United States",76499999,1e+08,2020-07-03,"14:10:14",2020-07-03 14:10:14
"M","Alberta",797129,1100000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","British Columbia",890690,1300000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Manitoba",232036,330000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","New Brunswick",156092,2e+05,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Newfoundland and Labrador",108591,140000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Northwest Territories",9660,12000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Nova Scotia",184118,250000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Nunavut",9095,12000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Ontario",2295896,3400000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Prince Edward Island",28697,39000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Quebec",1789440,2400000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Saskatchewan",222940,3e+05,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Yukon",7765,10000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Alabama",951458,1300000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Alaska",154337,220000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Arizona",1249314,1800000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Arkansas",592139,810000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","California",6398651,9600000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Colorado",1060005,1500000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Connecticut",635355,9e+05,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Delaware",161894,230000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Florida",3824236,5500000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Georgia",1913032,2700000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Hawaii",234232,340000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Idaho",316803,440000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Illinois",2425026,3300000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Indiana",1269667,1700000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Iowa",640511,840000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Kansas",582706,790000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Kentucky",962579,1300000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Louisiana",859295,1200000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Maine",256056,350000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Maryland",970630,1400000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Massachusetts",1204382,1700000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Michigan",1898527,2600000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Minnesota",1024241,1400000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Mississippi",574665,770000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Missouri",1177133,1600000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Montana",186510,260000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Nebraska",389380,510000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Nevada",541684,790000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","New Hampshire",249535,340000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","New Jersey",1479216,2100000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","New Mexico",354852,5e+05,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","New York",3835313,5600000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","North Carolina",1870374,2600000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","North Dakota",155482,2e+05,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Ohio",2111556,2900000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Oklahoma",796341,1100000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Oregon",684799,1e+06,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Pennsylvania",2253867,3100000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Rhode Island",196463,270000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","South Carolina",946633,1300000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","South Dakota",173947,230000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Tennessee",1311214,1800000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Texas",5648915,7800000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Utah",561645,8e+05,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Vermont",108876,150000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Virginia",1509944,2100000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","West Virginia",349625,470000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Washington",1320925,1900000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Washington D. C.",185564,270000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Wisconsin",1038443,1400000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Wyoming",108895,150000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Canada",6701823,9400000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","United States",60351699,8.5e+07,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Alberta",1017334,1300000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","British Columbia",1114224,1500000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Manitoba",310357,4e+05,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","New Brunswick",218261,260000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Newfoundland and Labrador",166152,190000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Northwest Territories",11037,14000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Nova Scotia",269582,330000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Nunavut",10194,12000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Ontario",3135708,4200000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Prince Edward Island",43256,52000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Quebec",2051859,2600000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Saskatchewan",303479,370000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Yukon",10295,13000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Alabama",1365153,1700000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Alaska",187303,250000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Arizona",1674917,2200000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Arkansas",796365,1e+06,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","California",7959819,1.1e+07,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Colorado",1362161,1800000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Connecticut",852448,1100000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Delaware",224008,290000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Florida",5170096,6900000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Georgia",2553403,3300000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Hawaii",295239,4e+05,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Idaho",428448,550000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Illinois",3247070,4100000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Indiana",1692344,2100000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Iowa",819813,1e+06,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Kansas",768435,960000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Kentucky",1216663,1500000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Louisiana",1191790,1500000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Maine",369626,460000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Maryland",1294604,1700000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Massachusetts",1703806,2200000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Michigan",2542355,3200000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Minnesota",1428514,1800000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Mississippi",796301,990000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Missouri",1603455,2e+06,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Montana",259492,330000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Nebraska",513294,630000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Nevada",719627,950000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","New Hampshire",350286,440000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","New Jersey",2008506,2600000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","New Mexico",473592,620000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","New York",4779903,6400000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","North Carolina",2741552,3500000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","North Dakota",207813,250000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Ohio",2950330,3700000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Oklahoma",1028768,1300000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Oregon",979412,1300000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Pennsylvania",3174517,4e+06,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Rhode Island",276947,350000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","South Carolina",1356119,1700000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","South Dakota",230638,280000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Tennessee",1841874,2300000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Texas",7290083,9300000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Utah",723570,960000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Vermont",159258,2e+05,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Virginia",2108526,2700000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","West Virginia",495915,610000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Washington",1727686,2300000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Washington D. C.",226818,320000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Wisconsin",1529143,1900000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Wyoming",140683,180000,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","Canada",8443819,1.1e+07,2020-07-04,"15:46:39",2020-07-04 15:46:39
"F","United States",77559999,1e+08,2020-07-04,"15:46:39",2020-07-04 15:46:39
"M","Alberta",802817,1100000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","British Columbia",893743,1300000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Manitoba",232979,330000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","New Brunswick",155238,2e+05,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Newfoundland and Labrador",109972,140000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Northwest Territories",9863,12000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Nova Scotia",186803,250000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Nunavut",9870,11000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Ontario",2318214,3400000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Prince Edward Island",28973,39000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Quebec",1796119,2400000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Saskatchewan",224928,3e+05,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Yukon",7871,10000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Alabama",959634,1300000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Alaska",157249,220000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Arizona",1258113,1800000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Arkansas",603353,810000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","California",6469823,9600000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Colorado",1073504,1500000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Connecticut",647227,9e+05,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Delaware",160337,230000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Florida",3873099,5500000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Georgia",1929089,2700000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Hawaii",236357,340000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Idaho",320346,440000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Illinois",2447432,3300000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Indiana",1281960,1700000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Iowa",639750,840000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Kansas",585236,790000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Kentucky",968540,1200000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Louisiana",866493,1200000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Maine",263460,350000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Maryland",984000,1400000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Massachusetts",1222268,1700000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Michigan",1915461,2600000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Minnesota",1035605,1400000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Mississippi",569808,770000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Missouri",1185844,1600000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Montana",190094,260000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Nebraska",391165,510000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Nevada",547187,8e+05,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","New Hampshire",253241,340000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","New Jersey",1483462,2100000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","New Mexico",357874,5e+05,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","New York",3886063,5500000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","North Carolina",1880666,2600000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","North Dakota",156778,2e+05,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Ohio",2142935,2900000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Oklahoma",803389,1100000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Oregon",695459,1e+06,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Pennsylvania",2272140,3100000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Rhode Island",195723,270000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","South Carolina",949440,1300000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","South Dakota",173760,230000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Tennessee",1318911,1800000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Texas",5693375,7900000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Utah",565712,8e+05,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Vermont",113303,150000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Virginia",1520346,2100000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","West Virginia",354131,470000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Washington",1330796,1900000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Washington D. C.",187568,270000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Wisconsin",1055887,1400000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Wyoming",109825,150000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Canada",6739611,9400000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","United States",61028299,8.5e+07,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Alberta",1023425,1300000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","British Columbia",1119492,1500000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Manitoba",311311,4e+05,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","New Brunswick",220750,260000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Newfoundland and Labrador",166729,190000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Northwest Territories",11755,14000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Nova Scotia",268626,330000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Nunavut",10014,12000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Ontario",3177177,4200000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Prince Edward Island",43074,52000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Quebec",2069984,2600000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Saskatchewan",304160,370000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Yukon",10919,13000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Alabama",1374067,1700000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Alaska",189164,250000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Arizona",1684486,2200000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Arkansas",805214,1e+06,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","California",8014599,1.1e+07,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Colorado",1386580,1800000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Connecticut",856481,1100000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Delaware",224196,290000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Florida",5231855,6900000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Georgia",2548206,3300000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Hawaii",293926,4e+05,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Idaho",434772,550000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Illinois",3264926,4100000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Indiana",1696110,2100000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Iowa",821600,1e+06,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Kansas",775460,960000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Kentucky",1217484,1500000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Louisiana",1193926,1500000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Maine",374074,460000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Maryland",1299093,1700000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Massachusetts",1710622,2200000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Michigan",2554594,3200000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Minnesota",1440038,1800000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Mississippi",801018,990000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Missouri",1597317,2e+06,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Montana",263811,330000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Nebraska",516095,630000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Nevada",716311,950000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","New Hampshire",354246,440000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","New Jersey",2007018,2600000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","New Mexico",478463,620000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","New York",4784767,6500000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","North Carolina",2745436,3500000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","North Dakota",208285,250000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Ohio",2970073,3700000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Oklahoma",1042035,1300000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Oregon",989796,1300000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Pennsylvania",3179985,4e+06,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Rhode Island",275707,350000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","South Carolina",1356507,1700000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","South Dakota",231116,280000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Tennessee",1836999,2300000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Texas",7331561,9300000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Utah",728301,960000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Vermont",161017,2e+05,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Virginia",2108335,2700000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","West Virginia",502731,610000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Washington",1740700,2300000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Washington D. C.",232530,320000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Wisconsin",1544938,1900000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Wyoming",141630,180000,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","Canada",8524999,1.1e+07,2020-07-05,"14:46:41",2020-07-05 14:46:41
"F","United States",77633999,1e+08,2020-07-05,"14:46:41",2020-07-05 14:46:41
"M","Alberta",809597,1100000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","British Columbia",903195,1300000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Manitoba",234138,330000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","New Brunswick",156640,2e+05,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Newfoundland and Labrador",108959,140000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Northwest Territories",9355,12000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Nova Scotia",187211,250000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Nunavut",9966,11000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Ontario",2325522,3400000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Prince Edward Island",29249,39000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Quebec",1810981,2400000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Saskatchewan",227200,3e+05,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Yukon",8616,10000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Alabama",962996,1300000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Alaska",156591,220000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Arizona",1270075,1800000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Arkansas",600286,810000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","California",6491903,9600000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Colorado",1064600,1500000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Connecticut",649007,9e+05,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Delaware",162758,230000,2020-07-06,"12:28:28",2020-07-06 12:28:28
"M","Florida",3884209,5500000,2020-07-06,"12:28:28",2020-07-06 12:28:28
