date,sex,region,age_gp,monthly_trav,monthly_pop,month_yr,obs_rate,orig_date,loess_rate,loess_se
2020-08-01,F,Maine,30-50,4000,170000,2020-08,0.023529411764705882,2020-08-15,0.02442631036278703,6.592073792827877e-4
2020-08-01,F,Maine,50-65,6600,210000,2020-08,0.03142857142857143,2020-08-15,0.031500233101317957,7.637148293752824e-4
2020-08-01,F,Maryland,13-29,11000,430000,2020-08,0.02558139534883721,2020-08-15,0.02500212675734837,2.770105810636201e-4
2020-08-01,F,Maryland,30-50,19000,710000,2020-08,0.02676056338028169,2020-08-15,0.02713915791092445,3.9973131743217035e-4
2020-08-01,F,Maryland,50-65,17000,670000,2020-08,0.025373134328358207,2020-08-15,0.025557337946108385,2.9367510507223365e-4
2020-08-01,F,Massachusetts,13-29,11000,580000,2020-08,0.01896551724137931,2020-08-15,0.019196285441582875,4.960143252482497e-4
2020-08-01,F,Massachusetts,30-50,15000,860000,2020-08,0.01744186046511628,2020-08-15,0.01711246354401382,4.065114602479485e-4
2020-08-01,F,Massachusetts,50-65,15000,830000,2020-08,0.018072289156626505,2020-08-15,0.018312098212339985,4.534677238753267e-4
2020-08-01,F,Michigan,13-29,17000,830000,2020-08,0.020481927710843374,2020-08-15,0.020761434936970295,4.1254234814255456e-4
2020-08-01,F,Michigan,30-50,25000,1200000,2020-08,0.020833333333333332,2020-08-15,0.02066331134608881,4.113177201817005e-4
2020-08-01,F,Michigan,50-65,31000,1300000,2020-08,0.023846153846153847,2020-08-15,0.02379631036746043,5.302924450966673e-4
2020-08-01,F,Minnesota,13-29,12000,450000,2020-08,0.02666666666666667,2020-08-15,0.02619135994751768,6.228059556933188e-4
2020-08-01,F,Minnesota,30-50,15000,700000,2020-08,0.02142857142857143,2020-08-15,0.021541792810649545,6.096587373904382e-4
2020-08-01,F,Minnesota,50-65,17000,670000,2020-08,0.025373134328358207,2020-08-15,0.025089688551256907,4.441202512023176e-4
2020-08-01,F,Mississippi,13-29,6900,280000,2020-08,0.024642857142857143,2020-08-15,0.025119328616477792,4.927592235510462e-4
2020-08-01,F,Mississippi,30-50,10000,390000,2020-08,0.02564102564102564,2020-08-15,0.025667578981356028,1.4954514101060026e-4
2020-08-01,F,Mississippi,50-65,8900,370000,2020-08,0.024054054054054055,2020-08-15,0.024151780372287494,2.4566928399132705e-4
2020-08-01,F,Missouri,13-29,13000,530000,2020-08,0.024528301886792454,2020-08-15,0.02485996584525727,6.909167763194635e-4
2020-08-01,F,Missouri,30-50,19000,780000,2020-08,0.02435897435897436,2020-08-15,0.024480784824264724,5.079044804916619e-4
2020-08-01,F,Missouri,50-65,20000,790000,2020-08,0.02531645569620253,2020-08-15,0.024862460819037174,4.5980808149107097e-4
2020-08-01,F,Montana,13-29,3600,84000,2020-08,0.04285714285714286,2020-08-15,0.04234991478083472,7.958927231574299e-4
2020-08-01,F,Montana,30-50,4500,120000,2020-08,0.0375,2020-08-15,0.03773304295781628,0.00111450951739629
2020-08-01,F,Montana,50-65,5700,140000,2020-08,0.04071428571428572,2020-08-15,0.04052932720948866,7.858044117934724e-4
2020-08-01,F,Nebraska,13-29,4900,180000,2020-08,0.02722222222222222,2020-08-15,0.02745960556631482,5.615326132601038e-4
2020-08-01,F,Nebraska,30-50,6100,240000,2020-08,0.025416666666666667,2020-08-15,0.024815439580988145,5.232182208671653e-4
2020-08-01,F,Nebraska,50-65,5700,240000,2020-08,0.02375,2020-08-15,0.023718272876336103,4.347150918213646e-4
2020-08-01,F,Nevada,13-29,7900,250000,2020-08,0.0316,2020-08-15,0.03219456968054064,5.750248964607963e-4
2020-08-01,F,Nevada,30-50,15000,400000,2020-08,0.0375,2020-08-15,0.03905846226508651,8.888040223788952e-4
2020-08-01,F,Nevada,50-65,14000,330000,2020-08,0.04242424242424243,2020-08-15,0.044345591791505046,0.001098600185285457
2020-08-01,F,New Hampshire,13-29,2700,100000,2020-08,0.027,2020-08-15,0.027536494286368954,6.690578120370908e-4
2020-08-01,F,New Hampshire,30-50,4300,160000,2020-08,0.026875,2020-08-15,0.026646176018485512,7.126195552579575e-4
2020-08-01,F,New Hampshire,50-65,6000,190000,2020-08,0.031578947368421054,2020-08-15,0.031804690974712266,6.466789365976709e-4
2020-08-01,F,New Jersey,13-29,13000,610000,2020-08,0.021311475409836064,2020-08-15,0.020297380283575552,5.363172899675484e-4
2020-08-01,F,New Jersey,30-50,20000,1100000,2020-08,0.01818181818181818,2020-08-15,0.017807774942244857,3.018364954616093e-4
2020-08-01,F,New Jersey,50-65,21000,1000000,2020-08,0.021,2020-08-15,0.021139229862391973,2.717555010893366e-4
2020-08-01,F,New Mexico,13-29,5200,180000,2020-08,0.028888888888888888,2020-08-15,0.029191523930078664,6.797036153915302e-4
2020-08-01,F,New Mexico,30-50,8400,240000,2020-08,0.035,2020-08-15,0.03503586719876926,8.435969439414207e-4
2020-08-01,F,New Mexico,50-65,7900,230000,2020-08,0.03434782608695652,2020-08-15,0.03450851691450485,9.795310993969816e-4
2020-08-01,F,New York,13-29,25000,1700000,2020-08,0.014705882352941176,2020-08-15,0.014686232493610559,3.5563213357035257e-4
2020-08-01,F,New York,30-50,34000,2600000,2020-08,0.013076923076923076,2020-08-15,0.013224012488844776,3.364562583514051e-4
2020-08-01,F,New York,50-65,36000,2200000,2020-08,0.016363636363636365,2020-08-15,0.016514635672183354,5.015513967612055e-4
2020-08-01,F,North Carolina,13-29,25000,880000,2020-08,0.028409090909090908,2020-08-15,0.02862264520407816,3.7512330293260656e-4
2020-08-01,F,North Carolina,30-50,37000,1400000,2020-08,0.02642857142857143,2020-08-15,0.02644706393344437,5.447382791310039e-4
2020-08-01,F,North Carolina,50-65,37000,1300000,2020-08,0.028461538461538462,2020-08-15,0.028522503821118976,5.399455981082424e-4
2020-08-01,F,North Dakota,13-29,3100,70000,2020-08,0.04428571428571428,2020-08-15,0.04420224086584649,9.431289279947579e-4
2020-08-01,F,North Dakota,30-50,3400,95000,2020-08,0.035789473684210524,2020-08-15,0.03569321632742171,6.279390209140758e-4
2020-08-01,F,North Dakota,50-65,3000,90000,2020-08,0.03333333333333333,2020-08-15,0.03354894195805816,9.86760137988275e-4
2020-08-01,F,Ohio,13-29,18000,950000,2020-08,0.018947368421052633,2020-08-15,0.01881720571524098,1.2285043893228362e-4
2020-08-01,F,Ohio,30-50,26000,1400000,2020-08,0.018571428571428572,2020-08-15,0.018344738042669097,1.565321965131791e-4
2020-08-01,F,Ohio,50-65,28000,1500000,2020-08,0.018666666666666668,2020-08-15,0.01853064907687105,1.6749440800812332e-4
2020-08-01,F,Oklahoma,13-29,8200,370000,2020-08,0.02216216216216216,2020-08-15,0.022175420162548393,2.647168930196751e-4
2020-08-01,F,Oklahoma,30-50,11000,510000,2020-08,0.021568627450980392,2020-08-15,0.022117899331272964,5.266007157837748e-4
2020-08-01,F,Oklahoma,50-65,11000,490000,2020-08,0.022448979591836733,2020-08-15,0.02233922628628336,6.61464262004902e-4
2020-08-01,F,Oregon,13-29,7100,310000,2020-08,0.022903225806451613,2020-08-15,0.022824694526934752,4.020937560109399e-4
2020-08-01,F,Oregon,30-50,12000,510000,2020-08,0.023529411764705882,2020-08-15,0.023356937966313437,5.18994940998014e-4
2020-08-01,F,Oregon,50-65,14000,500000,2020-08,0.028,2020-08-15,0.028169615743852704,5.917749491314518e-4
2020-08-01,F,Pennsylvania,13-29,19000,960000,2020-08,0.019791666666666666,2020-08-15,0.019899109211174878,4.8651665889699425e-4
2020-08-01,F,Pennsylvania,30-50,27000,1500000,2020-08,0.018,2020-08-15,0.018052836644969778,3.724683594993439e-4
2020-08-01,F,Pennsylvania,50-65,29000,1600000,2020-08,0.018125,2020-08-15,0.018162484309335796,3.118366619302181e-4
2020-08-01,F,Rhode Island,13-29,2000,86000,2020-08,0.023255813953488372,2020-08-15,0.024610854327489134,7.370563743286045e-4
2020-08-01,F,Rhode Island,30-50,2900,130000,2020-08,0.022307692307692306,2020-08-15,0.022926639734282484,5.164764590462156e-4
2020-08-01,F,Rhode Island,50-65,3200,140000,2020-08,0.022857142857142857,2020-08-15,0.023587940346009927,5.78516232405613e-4
2020-08-01,F,South Carolina,13-29,14000,420000,2020-08,0.03333333333333333,2020-08-15,0.033980792327752835,4.5033283396431824e-4
2020-08-01,F,South Carolina,30-50,20000,650000,2020-08,0.03076923076923077,2020-08-15,0.03237688826282637,9.162744599430852e-4
2020-08-01,F,South Carolina,50-65,23000,650000,2020-08,0.03538461538461538,2020-08-15,0.036305110182741095,6.374754936476206e-4
2020-08-01,F,South Dakota,13-29,3100,79000,2020-08,0.039240506329113925,2020-08-15,0.039207514191615216,2.8149608771307715e-4
2020-08-01,F,South Dakota,30-50,4100,110000,2020-08,0.03727272727272727,2020-08-15,0.03549777863092539,5.905592163823561e-4
2020-08-01,F,South Dakota,50-65,4500,110000,2020-08,0.04090909090909091,2020-08-15,0.039356300755169764,6.496963463195939e-4
2020-08-01,F,Tennessee,13-29,17000,630000,2020-08,0.026984126984126985,2020-08-15,0.027934739735439425,6.331130295112249e-4
2020-08-01,F,Tennessee,30-50,23000,900000,2020-08,0.025555555555555557,2020-08-15,0.025818724117221806,5.445365072641137e-4
2020-08-01,F,Tennessee,50-65,23000,870000,2020-08,0.026436781609195402,2020-08-15,0.026776557297094064,4.736289888641167e-4
2020-08-01,F,Texas,13-29,61000,2600000,2020-08,0.02346153846153846,2020-08-15,0.023354059061884522,5.432128890169937e-4
2020-08-01,F,Texas,30-50,93000,3900000,2020-08,0.023846153846153847,2020-08-15,0.023572573792084828,7.06252124995617e-4
2020-08-01,F,Texas,50-65,75000,3100000,2020-08,0.024193548387096774,2020-08-15,0.02433873214694434,4.4505923673351206e-4
2020-08-01,F,Utah,13-29,8400,300000,2020-08,0.028,2020-08-15,0.02837449405128803,2.846786189859441e-4
2020-08-01,F,Utah,30-50,9000,400000,2020-08,0.0225,2020-08-15,0.022684094597789976,2.3809599144716023e-4
2020-08-01,F,Utah,50-65,7500,280000,2020-08,0.026785714285714284,2020-08-15,0.027180044246097632,4.351038428825512e-4
2020-08-01,F,Vermont,13-29,1500,47000,2020-08,0.031914893617021274,2020-08-15,0.03300030107939943,0.0011927274961549023
2020-08-01,F,Vermont,30-50,1900,73000,2020-08,0.026027397260273973,2020-08-15,0.0265195906016807,9.523433264496412e-4
2020-08-01,F,Vermont,50-65,2800,88000,2020-08,0.031818181818181815,2020-08-15,0.0326645876165512,0.0012462894588980392
2020-08-01,F,Virginia,13-29,21000,680000,2020-08,0.030882352941176472,2020-08-15,0.030636701028652888,4.2646985192740694e-4
2020-08-01,F,Virginia,30-50,30000,1100000,2020-08,0.02727272727272727,2020-08-15,0.027550925605246673,5.575955147118536e-4
2020-08-01,F,Virginia,50-65,28000,980000,2020-08,0.02857142857142857,2020-08-15,0.028319251911438068,7.247382025075111e-4
2020-08-01,F,West Virginia,13-29,3900,150000,2020-08,0.026,2020-08-15,0.026145656553231103,5.095364879743592e-4
2020-08-01,F,West Virginia,30-50,5600,230000,2020-08,0.02434782608695652,2020-08-15,0.024594864702575603,5.127263668666512e-4
2020-08-01,F,West Virginia,50-65,6300,260000,2020-08,0.02423076923076923,2020-08-15,0.024566285838648665,6.505950700277715e-4
2020-08-01,F,Washington,13-29,14000,570000,2020-08,0.02456140350877193,2020-08-15,0.024458635399442562,2.7741977451337216e-4
2020-08-01,F,Washington,30-50,22000,950000,2020-08,0.023157894736842106,2020-08-15,0.023185146849286457,3.3857524384949293e-4
2020-08-01,F,Washington,50-65,22000,840000,2020-08,0.02619047619047619,2020-08-15,0.026170651191125573,4.5078666819555054e-4
2020-08-01,F,Washington D. C.,13-29,3900,88000,2020-08,0.04431818181818182,2020-08-15,0.04544213367566534,0.0018267561546258906
2020-08-01,F,Washington D. C.,30-50,4500,160000,2020-08,0.028125,2020-08-15,0.028272674120687066,7.891644885467523e-4
2020-08-01,F,Washington D. C.,50-65,1900,78000,2020-08,0.02435897435897436,2020-08-15,0.02508493328447999,7.408672124590478e-4
2020-08-01,F,Wisconsin,13-29,10000,480000,2020-08,0.020833333333333332,2020-08-15,0.02132731021144498,6.141123183570448e-4
2020-08-01,F,Wisconsin,30-50,14000,700000,2020-08,0.02,2020-08-15,0.020422411431459488,5.524471854292962e-4
2020-08-01,F,Wisconsin,50-65,18000,740000,2020-08,0.024324324324324326,2020-08-15,0.02407287220135948,5.699946042580168e-4
2020-08-01,F,Wyoming,13-29,2600,49000,2020-08,0.053061224489795916,2020-08-15,0.05323089880281118,0.0014368837508135814
2020-08-01,F,Wyoming,30-50,3800,72000,2020-08,0.05277777777777778,2020-08-15,0.052400286926159605,0.0012159046703032032
2020-08-01,F,Wyoming,50-65,4000,71000,2020-08,0.056338028169014086,2020-08-15,0.05599046486314538,0.001440881109114602
2020-09-01,M,Alberta,13-29,9000,300000,2020-09,0.03,2020-09-15,0.030417977196520084,7.73302768527907e-4
2020-09-01,M,Alberta,30-50,18000,540000,2020-09,0.03333333333333333,2020-09-15,0.03396179149427972,0.0010723203690323076
2020-09-01,M,Alberta,50-65,8200,300000,2020-09,0.027333333333333334,2020-09-15,0.027517714353676836,7.363904360951753e-4
2020-09-01,M,British Columbia,13-29,10000,350000,2020-09,0.02857142857142857,2020-09-15,0.028357087297651386,4.8492485207005955e-4
2020-09-01,M,British Columbia,30-50,15000,540000,2020-09,0.027777777777777776,2020-09-15,0.027224436090355165,6.916877935419781e-4
2020-09-01,M,British Columbia,50-65,9200,380000,2020-09,0.024210526315789474,2020-09-15,0.024208492379450434,6.561472568905361e-4
2020-09-01,M,Manitoba,13-29,2400,100000,2020-09,0.024,2020-09-15,0.024289875622648782,5.866391596522807e-4
2020-09-01,M,Manitoba,30-50,3700,150000,2020-09,0.024666666666666667,2020-09-15,0.02512467743239545,7.473731092638772e-4
2020-09-01,M,Manitoba,50-65,2000,93000,2020-09,0.021505376344086023,2020-09-15,0.02192408193077792,5.999504647447053e-4
2020-09-01,M,New Brunswick,13-29,1300,52000,2020-09,0.025,2020-09-15,0.025480499735773432,5.506058478771599e-4
2020-09-01,M,New Brunswick,30-50,2200,84000,2020-09,0.02619047619047619,2020-09-15,0.026281080610407556,4.7055809556465703e-4
2020-09-01,M,New Brunswick,50-65,1600,72000,2020-09,0.022222222222222223,2020-09-15,0.022172320143145942,7.056197784147611e-4
2020-09-01,M,Newfoundland and Labrador,13-29,1100,34000,2020-09,0.03235294117647059,2020-09-15,0.031409271845798545,9.566827864790297e-4
2020-09-01,M,Newfoundland and Labrador,30-50,2000,57000,2020-09,0.03508771929824561,2020-09-15,0.03569191764403382,9.204804519930607e-4
2020-09-01,M,Newfoundland and Labrador,50-65,1700,50000,2020-09,0.034,2020-09-15,0.0337884172221499,7.946824467083096e-4
2020-09-01,M,Northwest Territories,13-29,1000,3800,2020-09,0.2631578947368421,2020-09-15,0.264851198044736,0.0018248101917914515
2020-09-01,M,Northwest Territories,30-50,1000,5700,2020-09,0.17543859649122806,2020-09-15,0.1752004669530015,8.285713339124281e-4
2020-09-01,M,Northwest Territories,50-65,1000,3400,2020-09,0.29411764705882354,2020-09-15,0.29616561050642193,0.0029104813250999317
2020-09-01,M,Nova Scotia,13-29,2000,65000,2020-09,0.03076923076923077,2020-09-15,0.030549869923374426,6.617996553303761e-4
2020-09-01,M,Nova Scotia,30-50,2800,100000,2020-09,0.028,2020-09-15,0.027837844495641115,4.2854145161723027e-4
2020-09-01,M,Nova Scotia,50-65,2000,87000,2020-09,0.022988505747126436,2020-09-15,0.02286543044272199,5.518186029842078e-4
2020-09-01,M,Nunavut,13-29,1000,5600,2020-09,0.17857142857142858,2020-09-15,0.18008369071538466,0.0012124868028271275
2020-09-01,M,Nunavut,30-50,1000,4900,2020-09,0.20408163265306123,2020-09-15,0.2043873368432363,0.0012653129728017413
2020-09-01,M,Nunavut,50-65,1000,2200,2020-09,0.45454545454545453,2020-09-15,0.45122704307911454,0.003838593036962669
2020-09-01,M,Ontario,13-29,19000,970000,2020-09,0.01958762886597938,2020-09-15,0.01984080000602108,5.779965319841716e-4
2020-09-01,M,Ontario,30-50,27000,1500000,2020-09,0.018,2020-09-15,0.017841178838023386,5.150189969601285e-4
2020-09-01,M,Ontario,50-65,17000,1000000,2020-09,0.017,2020-09-15,0.016818938133778973,5.650744623880814e-4
2020-09-01,M,Prince Edward Island,13-29,1000,11000,2020-09,0.09090909090909091,2020-09-15,0.090909090909091,7.448713867747115e-4
2020-09-01,M,Prince Edward Island,30-50,1000,16000,2020-09,0.0625,2020-09-15,0.06250000000000004,4.726665191915851e-4
2020-09-01,M,Prince Edward Island,50-65,1000,13000,2020-09,0.07692307692307693,2020-09-15,0.07692307692307698,7.087399262567591e-4
2020-09-01,M,Quebec,13-29,11000,670000,2020-09,0.016417910447761194,2020-09-15,0.016440152459409565,4.457735495151255e-4
2020-09-01,M,Quebec,30-50,18000,1000000,2020-09,0.018,2020-09-15,0.01776180605651112,4.1944141571875196e-4
2020-09-01,M,Quebec,50-65,12000,810000,2020-09,0.014814814814814815,2020-09-15,0.014729778886080087,4.322171554798476e-4
2020-09-01,M,Saskatchewan,13-29,3000,91000,2020-09,0.03296703296703297,2020-09-15,0.0326148927466095,9.375253776482134e-4
2020-09-01,M,Saskatchewan,30-50,4700,130000,2020-09,0.036153846153846154,2020-09-15,0.035904722800350466,8.270330359014563e-4
2020-09-01,M,Saskatchewan,50-65,2500,83000,2020-09,0.030120481927710843,2020-09-15,0.030583479814002466,7.962146280634272e-4
2020-09-01,M,Yukon,13-29,1000,2800,2020-09,0.35714285714285715,2020-09-15,0.3543130357288115,0.0037887837491745032
2020-09-01,M,Yukon,30-50,1000,5000,2020-09,0.2,2020-09-15,0.2009383287174315,0.0012207483105952993
2020-09-01,M,Yukon,50-65,1000,3000,2020-09,0.3333333333333333,2020-09-15,0.3307736600191753,0.0028926224980735434
2020-09-01,M,Alabama,13-29,10000,500000,2020-09,0.02,2020-09-15,0.01981098422035058,0.001089438651160738
2020-09-01,M,Alabama,30-50,17000,610000,2020-09,0.027868852459016394,2020-09-15,0.027655094653724056,0.001199551410936323
2020-09-01,M,Alabama,50-65,12000,430000,2020-09,0.027906976744186046,2020-09-15,0.02682223822644425,7.521821899659894e-4
2020-09-01,M,Alaska,13-29,2200,67000,2020-09,0.03283582089552239,2020-09-15,0.032882883152540426,8.781362599743419e-4
2020-09-01,M,Alaska,30-50,3200,95000,2020-09,0.03368421052631579,2020-09-15,0.03364814167105805,7.860445062010398e-4
2020-09-01,M,Alaska,50-65,2000,68000,2020-09,0.029411764705882353,2020-09-15,0.02982000801318419,9.895892216591894e-4
2020-09-01,M,Arizona,13-29,12000,530000,2020-09,0.022641509433962263,2020-09-15,0.022710475303008765,6.37794805757697e-4
2020-09-01,M,Arizona,30-50,21000,740000,2020-09,0.02837837837837838,2020-09-15,0.028497100394494983,8.070227279950245e-4
2020-09-01,M,Arizona,50-65,16000,560000,2020-09,0.02857142857142857,2020-09-15,0.028927478918074984,7.352701527184101e-4
2020-09-01,M,Arkansas,13-29,6200,240000,2020-09,0.025833333333333333,2020-09-15,0.02544067171690992,4.703785385961806e-4
2020-09-01,M,Arkansas,30-50,11000,350000,2020-09,0.03142857142857143,2020-09-15,0.03142846343006846,8.158497390253263e-4
2020-09-01,M,Arkansas,50-65,7200,260000,2020-09,0.027692307692307693,2020-09-15,0.02803744278056433,7.237849451366494e-4
2020-09-01,M,California,13-29,41000,2600000,2020-09,0.015769230769230768,2020-09-15,0.016049939680052187,4.3070464437418304e-4
2020-09-01,M,California,30-50,81000,4400000,2020-09,0.01840909090909091,2020-09-15,0.018571797662231833,4.292119268102352e-4
2020-09-01,M,California,50-65,52000,2900000,2020-09,0.01793103448275862,2020-09-15,0.017904783838967202,4.479676843531368e-4
2020-09-01,M,Colorado,13-29,13000,460000,2020-09,0.02826086956521739,2020-09-15,0.02760434727792916,7.101659682922501e-4
2020-09-01,M,Colorado,30-50,20000,660000,2020-09,0.030303030303030304,2020-09-15,0.030385036730864953,7.555761906829135e-4
2020-09-01,M,Colorado,50-65,12000,410000,2020-09,0.02926829268292683,2020-09-15,0.029678695397337737,8.698206037733394e-4
2020-09-01,M,Connecticut,13-29,3800,240000,2020-09,0.015833333333333335,2020-09-15,0.01590034654467802,3.6582219902529724e-4
2020-09-01,M,Connecticut,30-50,6700,380000,2020-09,0.017631578947368422,2020-09-15,0.017826501202732582,4.215969218181376e-4
2020-09-01,M,Connecticut,50-65,5300,300000,2020-09,0.017666666666666667,2020-09-15,0.01758446603208061,3.0156678247877136e-4
2020-09-01,M,Delaware,13-29,1900,57000,2020-09,0.03333333333333333,2020-09-15,0.03277254158645869,7.810310770324622e-4
2020-09-01,M,Delaware,30-50,3700,93000,2020-09,0.03978494623655914,2020-09-15,0.0390365062547664,7.491067160715792e-4
2020-09-01,M,Delaware,50-65,3400,79000,2020-09,0.043037974683544304,2020-09-15,0.04255738877468562,7.292028826436593e-4
2020-09-01,M,Florida,13-29,36000,1400000,2020-09,0.025714285714285714,2020-09-15,0.025839286163341035,8.052917541811626e-4
2020-09-01,M,Florida,30-50,72000,2300000,2020-09,0.03130434782608696,2020-09-15,0.03130869036960197,7.997061573411243e-4
2020-09-01,M,Florida,50-65,59000,1900000,2020-09,0.03105263157894737,2020-09-15,0.030488636188580907,5.957603695963278e-4
2020-09-01,M,Georgia,13-29,23000,740000,2020-09,0.031081081081081083,2020-09-15,0.030691358930342305,8.070129277430481e-4
2020-09-01,M,Georgia,30-50,46000,1200000,2020-09,0.03833333333333333,2020-09-15,0.03846141245938875,9.618421813621311e-4
2020-09-01,M,Georgia,50-65,28000,810000,2020-09,0.0345679012345679,2020-09-15,0.034472258066573974,8.946285780690327e-4
2020-09-01,M,Hawaii,13-29,3200,87000,2020-09,0.0367816091954023,2020-09-15,0.036197554050054356,0.0011170142725248982
2020-09-01,M,Hawaii,30-50,3800,150000,2020-09,0.025333333333333333,2020-09-15,0.025168595298055527,7.926473446393149e-4
2020-09-01,M,Hawaii,50-65,2200,110000,2020-09,0.02,2020-09-15,0.020000004514063634,7.757093255433352e-4
2020-09-01,M,Idaho,13-29,5200,140000,2020-09,0.037142857142857144,2020-09-15,0.036129027170681775,7.741475374550334e-4
2020-09-01,M,Idaho,30-50,7200,180000,2020-09,0.04,2020-09-15,0.039207156901344305,0.0010039720095425758
2020-09-01,M,Idaho,50-65,5400,140000,2020-09,0.03857142857142857,2020-09-15,0.037660591943336826,0.0010685014715910092
2020-09-01,M,Illinois,13-29,18000,990000,2020-09,0.01818181818181818,2020-09-15,0.01847842429726341,3.750524564248095e-4
2020-09-01,M,Illinois,30-50,32000,1500000,2020-09,0.021333333333333333,2020-09-15,0.021575749259061246,6.199978620590097e-4
2020-09-01,M,Illinois,50-65,21000,1000000,2020-09,0.021,2020-09-15,0.021005220091603015,4.1846930011735223e-4
2020-09-01,M,Indiana,13-29,11000,500000,2020-09,0.022,2020-09-15,0.021901097755027667,7.489977031719053e-4
2020-09-01,M,Indiana,30-50,19000,720000,2020-09,0.02638888888888889,2020-09-15,0.02681433126361273,5.8673910548766e-4
2020-09-01,M,Indiana,50-65,13000,550000,2020-09,0.023636363636363636,2020-09-15,0.024198326527981887,5.63952020966908e-4
2020-09-01,M,Iowa,13-29,6700,250000,2020-09,0.0268,2020-09-15,0.026483752082306827,5.034090113509198e-4
2020-09-01,M,Iowa,30-50,10000,350000,2020-09,0.02857142857142857,2020-09-15,0.02951070691734832,7.641510684293494e-4
2020-09-01,M,Iowa,50-65,6900,270000,2020-09,0.025555555555555557,2020-09-15,0.02586683685684705,6.150559634206586e-4
2020-09-01,M,Kansas,13-29,6700,240000,2020-09,0.027916666666666666,2020-09-15,0.02804505097067448,5.021380361797909e-4
2020-09-01,M,Kansas,30-50,11000,320000,2020-09,0.034375,2020-09-15,0.034447217462379304,9.223395979673594e-4
2020-09-01,M,Kansas,50-65,6800,250000,2020-09,0.0272,2020-09-15,0.027384010586766604,6.327546500579575e-4
2020-09-01,M,Kentucky,13-29,7700,360000,2020-09,0.021388888888888888,2020-09-15,0.021403847066719443,3.5681102438601367e-4
2020-09-01,M,Kentucky,30-50,13000,530000,2020-09,0.024528301886792454,2020-09-15,0.024456804625718604,6.687892744594425e-4
2020-09-01,M,Kentucky,50-65,9100,400000,2020-09,0.02275,2020-09-15,0.022947627434183944,4.4749277497854983e-4
2020-09-01,M,Louisiana,13-29,9600,320000,2020-09,0.03,2020-09-15,0.029166312364379506,5.575401830046625e-4
2020-09-01,M,Louisiana,30-50,19000,520000,2020-09,0.03653846153846154,2020-09-15,0.03444533257342195,0.0010060023533009631
2020-09-01,M,Louisiana,50-65,9400,370000,2020-09,0.025405405405405406,2020-09-15,0.025067176490713272,4.3349595343029933e-4
2020-09-01,M,Maine,13-29,2300,91000,2020-09,0.025274725274725275,2020-09-15,0.025088504182502865,6.299325614759417e-4
2020-09-01,M,Maine,30-50,3700,140000,2020-09,0.02642857142857143,2020-09-15,0.026471285801752065,5.133743532731197e-4
2020-09-01,M,Maine,50-65,3900,130000,2020-09,0.03,2020-09-15,0.02991473993688582,8.958416992328715e-4
2020-09-01,M,Maryland,13-29,9300,360000,2020-09,0.025833333333333333,2020-09-15,0.02565651192240758,4.0677356382412696e-4
2020-09-01,M,Maryland,30-50,19000,610000,2020-09,0.03114754098360656,2020-09-15,0.03063257492928076,5.732551752497028e-4
2020-09-01,M,Maryland,50-65,12000,450000,2020-09,0.02666666666666667,2020-09-15,0.026223695427175037,5.685796364412726e-4
2020-09-01,M,Massachusetts,13-29,8500,490000,2020-09,0.017346938775510204,2020-09-15,0.017376695422948008,4.356116047348611e-4
2020-09-01,M,Massachusetts,30-50,14000,730000,2020-09,0.019178082191780823,2020-09-15,0.019347791024940532,5.09254371339079e-4
2020-09-01,M,Massachusetts,50-65,9500,550000,2020-09,0.017272727272727273,2020-09-15,0.017499258522740237,3.766614218648946e-4
2020-09-01,M,Michigan,13-29,15000,730000,2020-09,0.02054794520547945,2020-09-15,0.02039309185507402,4.3938188727599093e-4
2020-09-01,M,Michigan,30-50,24000,1100000,2020-09,0.02181818181818182,2020-09-15,0.02275463959021245,8.154289643567701e-4
2020-09-01,M,Michigan,50-65,20000,840000,2020-09,0.023809523809523808,2020-09-15,0.023774168341176845,6.820709871191129e-4
2020-09-01,M,Minnesota,13-29,9400,400000,2020-09,0.0235,2020-09-15,0.023818427749193863,4.6398229508644935e-4
2020-09-01,M,Minnesota,30-50,16000,610000,2020-09,0.02622950819672131,2020-09-15,0.0259395557413108,5.499241999986042e-4
2020-09-01,M,Minnesota,50-65,11000,430000,2020-09,0.02558139534883721,2020-09-15,0.025203199394955765,4.205541826910795e-4
2020-09-01,M,Mississippi,13-29,6700,240000,2020-09,0.027916666666666666,2020-09-15,0.02757079679516724,6.373812493042816e-4
2020-09-01,M,Mississippi,30-50,12000,330000,2020-09,0.03636363636363636,2020-09-15,0.035903109372267816,9.349363863366648e-4
2020-09-01,M,Mississippi,50-65,7000,240000,2020-09,0.029166666666666667,2020-09-15,0.029127957322385743,4.635852990014744e-4
2020-09-01,M,Missouri,13-29,12000,450000,2020-09,0.02666666666666667,2020-09-15,0.02597380496607213,8.767930018167562e-4
2020-09-01,M,Missouri,30-50,20000,660000,2020-09,0.030303030303030304,2020-09-15,0.030521979446172735,9.013991678755338e-4
2020-09-01,M,Missouri,50-65,14000,520000,2020-09,0.026923076923076925,2020-09-15,0.02689538025054819,7.354389998950639e-4
2020-09-01,M,Montana,13-29,3200,74000,2020-09,0.043243243243243246,2020-09-15,0.04329165339025571,9.881960764053764e-4
2020-09-01,M,Montana,30-50,4700,110000,2020-09,0.042727272727272725,2020-09-15,0.04222412733172948,0.0014302418619186574
